row_id,x,y,accuracy,time,place_id
3791,1.4327,5.9207,14,105988,1145332966
3792,8.8407,8.753,81,167940,6049132680
3793,8.368,1.7346,25,312218,3765954212
3794,8.36,4.127,60,34596,5679678485
3795,5.4997,2.4391,24,762023,6870733067
3796,7.0929,3.9481,69,484749,5126316206
3797,5.5662,6.8342,848,364823,4069429047
3798,5.1888,2.3865,144,725642,7107020466
3799,7.9543,3.9841,84,673988,9724432448
3800,4.4683,5.4713,628,690169,2432562319
3801,6.9652,3.5877,61,431810,6434055790
3802,5.9533,2.9242,76,31899,8224460497
3803,9.912,0.829,9,236335,9490060903
3804,4.018,4.5467,52,641441,6656232361
3805,9.9003,3.6246,19,349522,5474281628
3806,6.8941,8.8878,30,734145,8868379179
3807,0.2846,9.4874,82,325289,9082999660
3808,5.6239,9.277,75,138878,6927825403
3809,1.9045,0.5521,10,623005,7627269320
3810,8.1849,2.6511,74,422726,9748315159
3811,6.7562,7.6577,253,363826,9177364092
3812,1.6699,8.2314,155,187846,1689923681
3813,6.3817,3.2814,7,172376,9845976622
3814,7.5619,4.5557,70,593786,2722938860
3815,1.6163,7.743,65,98154,1024290530
3816,9.2439,4.3714,60,662791,7341198755
3817,9.5239,1.6523,56,769701,5572591594
3818,5.2777,8.2658,8,517077,8802999117
3819,4.3939,1.3254,23,653810,9799987750
3820,9.085,3.288,72,564947,3811804133
3821,3.0986,2.2018,2,401950,5606580795
3822,2.9424,7.5604,52,261445,5929342140
3823,3.3307,4.6297,165,474971,4229520683
3824,6.5515,4.085,64,402574,9974654463
3825,1.8348,9.7355,102,648050,5302206366
3826,5.7155,6.12,420,560734,1087583500
3827,2.7501,9.1916,54,229375,7016101362
3828,0.6857,6.7369,60,81277,9977345701
3829,6.0079,8.3707,52,196522,4808846620
3830,1.7942,5.4386,489,605257,6687248723
3831,1.9997,8.9175,33,432215,3666791473
3832,7.3482,7.2947,61,675766,5567664110
3833,8.0923,6.4986,25,521006,1218449973
3834,4.2378,3.1337,168,353278,7852858307
3835,4.6771,6.665,62,156830,8687008669
3836,4.1257,8.8873,78,144453,5250103028
3837,0.6033,1.2429,5,365148,2418019536
3838,9.1249,7.5053,71,515778,4744374835
3839,0.1313,0.7962,56,397449,6316120411
3840,1.4431,4.272,21,118283,3568391366
3841,3.7313,2.778,47,419054,7279513646
3842,8.8906,8.9054,54,246784,6553716640
3843,9.9538,5.8916,15,126996,2228095458
3844,1.8543,3.1975,79,93755,9545619789
3845,1.6801,5.8114,91,704127,1736852724
3846,6.3495,5.8471,103,108014,3150928791
3847,1.8968,9.0448,39,687330,2765285262
3848,3.7779,9.5917,69,139957,1473916587
3849,7.2384,6.6504,15,778784,7625796165
3850,9.8421,1.4484,11,154379,2223240398
3851,4.7958,4.6947,74,370599,6806631255
3852,9.23,8.2869,61,752772,5969502377
3853,0.641,6.4842,66,452747,8778165137
3854,7.5074,7.667,10,237654,5020670171
3855,3.4183,2.949,62,367061,4655306463
3856,8.7033,9.7275,71,393546,3326955976
3857,4.9575,8.1527,172,741557,9917450749
3858,2.8819,2.2155,64,163406,5824142885
3859,3.3946,2.7021,15,722966,2961941601
3860,3.956,9.9736,39,377493,2266050883
3861,2.4159,9.11,82,747125,7177929382
3862,0.8656,9.6051,64,761319,7512116579
3863,8.3784,2.8912,66,302098,6767351273
3864,6.9552,2.8321,199,578880,7383862435
3865,4.8715,3.7831,76,654654,1637972968
3866,2.2296,7.183,164,35647,5812522429
3867,1.2095,6.1848,178,671020,5829484090
3868,1.1066,5.9994,63,731162,1144050920
3869,2.3838,5.8806,66,580901,4176896404
3870,9.6521,9.6888,59,499495,1814324086
3871,3.4947,2.2056,8,781397,9805904287
3872,2.8946,1.7279,16,183681,2001133675
3873,6.2317,7.7363,70,83671,2593201446
3874,9.988,3.8727,52,226036,6803496029
3875,0.4307,4.1552,9,405054,4356056093
3876,6.567,7.5735,9,479453,6651563609
3877,8.16,0.5628,61,125161,6970219346
3878,9.1752,1.8524,14,67828,5475661970
3879,7.7431,6.4292,10,506154,4338489478
3880,1.0919,7.9345,63,301298,6430490276
3881,2.6947,6.7581,124,335545,8629391784
3882,4.2562,7.8377,158,669966,3039275646
3883,6.2288,0.12,144,25749,7952403020
3884,4.809,8.7761,22,706177,3772129693
3885,2.4085,0.366,10,732162,1949659665
3886,1.4208,9.1398,157,705523,6807066858
3887,3.1223,3.3659,62,399877,9182701017
3888,2.5485,8.6843,66,572849,2380514774
3889,1.5392,4.7043,55,749127,9924932963
3890,1.5071,3.8325,175,121147,8730628744
3891,7.7926,6.8481,30,151217,9696335965
3892,6.1196,9.6629,68,742091,2921317722
3893,3.1507,7.8503,3,77258,2621385289
3894,5.5187,6.1353,38,586588,9456307718
3895,6.5856,5.1266,61,526811,2079731005
3896,9.0519,7.5678,61,664307,5754675466
3897,8.1606,6.4292,65,561274,2981059798
3898,4.7093,2.4053,69,419263,6742761298
3899,2.9972,7.868,173,373850,1288115782
3900,8.2004,4.8145,171,268747,4385492605
3901,2.9848,2.3463,63,580963,4184942588
3902,0.7892,2.486,68,412985,5724091926
3903,3.9447,7.9921,9,708790,7215225479
3904,5.106,1.2624,76,430863,9959956117
3905,6.6585,1.7842,62,682717,1019526703
3906,0.4541,7.655,46,607921,8443579367
3907,5.2107,6.3241,57,443728,7330265414
3908,1.7883,3.1062,64,59032,9176842095
3909,0.0915,0.0682,65,436953,1006316884
3910,8.1435,8.7547,20,748652,5256534158
3911,1.4686,7.0025,47,607498,9948628015
3912,5.0628,4.1762,226,703449,6888265919
3913,5.0718,7.3847,23,546310,4841393345
3914,1.4056,5.6961,57,686443,3812640594
3915,7.6284,4.4015,42,613429,3197548775
3916,7.2828,5.133,28,652339,6466730272
3917,8.8891,0.4318,348,432994,6569335352
3918,9.6906,9.0303,150,713112,6335512967
3919,0.9464,8.8216,10,156032,6234648544
3920,2.7651,1.7312,11,721863,3568004152
3921,1.8309,5.7345,12,207812,5981345671
3922,1.9264,6.4202,75,319604,5539361835
3923,4.5451,0.8305,74,207462,5693182053
3924,6.2028,7.1772,469,163325,9085330895
3925,9.3546,7.2308,18,568510,4743563088
3926,6.0888,3.2572,65,690584,9071959488
3927,3.5463,3.7741,54,293601,2602366624
3928,3.579,2.5701,179,76183,5610989116
3929,1.1753,9.843,67,712799,5530701428
3930,5.8514,0.3852,63,115428,1861719387
3931,1.2034,8.1023,55,360563,2079719001
3932,6.0134,5.2848,76,404358,7520695645
3933,2.0638,1.0326,136,705106,4255947450
3934,8.2595,2.5908,38,546857,4696936450
3935,9.9025,0.9051,54,692549,9694606869
3936,5.407,4.634,70,439364,7499116446
3937,7.36,5.7129,56,388473,7403050058
3938,6.9463,7.918,9,79161,1500006063
3939,6.6352,8.0232,309,332962,8644792847
3940,3.5139,0.6886,8,691591,7751705121
3941,2.8272,3.9457,6,730654,2903264459
3942,4.3746,0.6963,30,611608,6122101356
3943,1.4644,4.9226,68,68177,7773645227
3944,9.3762,6.4848,162,543028,3542963727
3945,4.6955,1.4672,65,519862,7165187505
3946,6.8937,1.5584,76,674859,1546696764
3947,2.6016,8.6324,27,149915,8527018188
3948,2.086,6.6999,37,728481,4168180585
3949,9.3848,1.8031,9,214,5866227683
3950,2.5221,0.4886,277,594321,5474351952
3951,8.4222,0.3935,8,300923,1985532699
3952,7.1945,2.3957,71,28847,6774028728
3953,6.3469,6.4971,64,718523,5028691093
3954,5.6126,4.4339,193,710628,8633964883
3955,0.6501,9.6064,22,736011,9501235382
3956,3.6416,7.2019,65,704669,7041118253
3957,8.4284,1.9604,62,507557,4136521488
3958,1.9616,7.227,61,420250,4470187451
3959,3.9601,8.4713,45,138442,4343742011
3960,6.2076,6.6637,34,525562,7739684922
3961,5.486,2.989,11,57212,5347397766
3962,6.8205,4.9441,99,418537,2089847773
3963,3.1839,4.0976,64,169966,5004480511
3964,6.456,9.8995,53,479565,4547588889
3965,7.5362,0.9996,69,66005,9938570721
3966,8.7436,5.1507,70,325488,3652028137
3967,5.6663,7.7665,159,135937,3865448805
3968,4.7692,7.6093,66,698917,5489425638
3969,9.9378,4.6462,22,762231,9792943176
3970,9.7259,0.6099,10,162692,1071747029
3971,7.4238,8.4514,11,87066,3129463094
3972,2.0218,4.921,622,415462,2960881969
3973,0.0532,0.3639,78,355374,5473477945
3974,7.0398,9.7361,140,121283,2766278687
3975,0.6872,2.1035,72,588237,4058779715
3976,3.3876,8.6937,27,385689,5477959482
3977,6.7823,4.9191,155,314537,2123537058
3978,8.0803,3.7912,40,709669,6319084907
3979,5.3634,2.6459,70,491317,1835173552
3980,2.9711,2.5658,35,158467,8688649585
3981,1.3413,3.1498,65,15905,5367454279
3982,5.5003,5.1706,25,399094,1177528798
3983,6.7915,2.9545,56,657774,3284772392
3984,3.7489,3.3746,74,319580,7781609411
3985,7.1184,6.2759,154,774778,4101964494
3986,0.5855,1.4667,65,132181,7968049891
3987,0.3901,5.7629,23,627413,8034956184
3988,5.5954,4.6739,22,553425,3269644883
3989,2.4717,7.7777,6,137939,9358882911
3990,8.4599,4.5765,24,539169,2872419400
3991,9.4499,7.7741,61,391068,1529885812
3992,6.4671,0.7821,67,221990,2612304311
3993,5.6917,9.589,77,626789,1223206993
3994,2.4334,0.7635,94,574127,9327126981
3995,9.4025,0.5458,51,30131,7013640677
3996,1.4112,4.9273,66,478252,9599473253
3997,6.771,8.628,74,648603,1105845164
3998,9.6615,3.0243,194,479141,1437104420
3999,1.4764,6.0552,11,447444,1367733944
4000,0.2769,7.1349,81,696179,1963664645
4001,7.6974,5.2186,8,390401,7423079436
4002,8.8606,6.7673,65,536275,3410923137
4003,1.9239,1.7187,67,208897,3862217863
4004,7.8541,6.7165,61,752921,1563144550
4005,3.9719,5.0982,54,650552,6957503930
4006,6.1965,7.2636,71,744229,6949635960
4007,9.0412,6.9763,816,411545,2796622625
4008,3.6587,6.7751,57,155242,5195539946
4009,8.8587,6.1689,65,281803,3057925509
4010,1.1172,6.7363,56,345791,8190935121
4011,8.657,9.3191,66,489349,2972192089
4012,5.197,6.9554,183,358127,2250822975
4013,4.9052,8.1229,34,505316,3506907238
4014,9.6537,8.1472,14,464696,8423428055
4015,7.808,2.0762,35,750186,2469180245
4016,2.2881,7.3097,57,656230,4759690802
4017,1.0879,4.6972,4,166475,2437296272
4018,5.2994,6.9771,65,178024,1246696155
4019,1.5215,7.2631,24,301467,5004701402
4020,5.8146,2.744,64,617017,8265814686
4021,4.4699,8.2844,74,555540,5245133218
4022,7.5933,2.1458,13,784816,1513517283
4023,4.7603,7.2431,924,460685,3463230124
4024,2.3372,0.1324,3,319138,8687870273
4025,9.1846,1.7636,58,141578,3149832552
4026,0.3849,5.851,23,115784,6738694931
4027,9.3377,1.5468,68,772462,5381959059
4028,9.3611,8.2359,5,376899,7838054724
4029,2.727,9.0602,75,753419,7586453151
4030,7.9255,7.945,68,421861,1478759067
4031,6.2725,4.0046,8,29208,4898499246
4032,1.3613,1.5688,30,461119,3208002691
4033,4.3914,5.3407,48,627526,3393726966
4034,8.2142,3.2531,76,353223,6683292031
4035,4.7289,9.3463,716,511175,9827097419
4036,9.4413,1.3432,68,628779,1368282133
4037,9.2916,3.5736,74,453784,3387697680
4038,3.7014,5.6442,23,714679,2287838253
4039,8.1128,4.4312,59,203679,8880987397
4040,9.7644,5.9081,777,421365,3639105223
4041,4.6041,9.7554,11,687035,3463753899
4042,2.7566,1.7092,63,506341,8151914846
4043,4.2493,0.586,62,189184,6189807986
4044,3.8573,9.8935,49,708538,5200845329
4045,4.7843,7.6848,67,516320,5163791390
4046,2.2111,9.1781,138,637124,5664514365
4047,2.9661,4.8877,65,137146,6557117011
4048,2.5991,4.6087,26,499934,1134553402
4049,5.6353,0.1559,889,683548,4138486247
4050,7.5684,5.5628,44,759440,4539183864
4051,9.0831,8.2426,6,117165,3555409805
4052,8.9353,8.3783,102,564779,6385583070
4053,7.4492,1.7245,176,496341,3653393657
4054,7.9507,3.3569,57,221298,1353317377
4055,1.3034,0.9061,66,122970,6706945588
4056,9.7617,6.0169,9,2894,2517793358
4057,4.7844,4.3748,64,655028,6760701923
4058,6.0157,5.0476,58,772123,7831676642
4059,6.6292,9.0173,65,458303,7925581623
4060,4.1809,9.7911,65,676598,7735439610
4061,9.6335,0.8626,65,106757,6371918599
4062,7.9028,3.2819,6,378509,1349287922
4063,7.7174,3.7052,59,308652,2490581361
4064,7.1134,0.7561,156,275947,9984842022
4065,5.4633,9.4739,173,524092,6964042825
4066,0.94,1.6932,72,155560,9521762010
4067,8.3776,7.2941,175,660797,4151095685
4068,6.2449,7.7335,70,361310,9768909261
4069,3.4142,2.7948,57,380258,1650229295
4070,0.4892,5.6035,155,517833,5177108802
4071,0.5406,1.5693,9,28741,2509270656
4072,2.8014,0.9468,23,392648,1166143100
4073,1.4922,3.4485,165,661447,1393092157
4074,3.5795,2.8863,111,526314,5969723405
4075,9.1814,2.8158,39,298257,9417654634
4076,8.1582,1.2945,56,603689,1485539584
4077,7.2568,8.0756,372,404583,9139246519
4078,4.1167,0.4255,910,676836,2646419110
4079,2.9038,0.6931,18,18634,1362777270
4080,2.1117,5.2208,13,201115,1127652731
4081,0.7568,3.8559,90,765715,6848956885
4082,5.8014,8.8149,31,333641,7008651692
4083,0.1922,1.9278,50,27526,2398705156
4084,5.3737,1.1694,158,368726,6149859917
4085,6.8069,7.8448,522,720655,9214355646
4086,3.7187,8.9411,16,122148,4676534883
4087,5.6683,1.3152,2,74739,2047628206
4088,3.2547,3.7363,64,721069,4754482536
4089,3.6441,2.163,69,189828,2420553516
4090,7.3163,6.6511,62,499404,3294303801
4091,0.151,1.1236,37,195746,6445693800
4092,2.0684,2.8492,57,4697,8253193420
4093,6.569,6.6634,69,622460,3404137279
4094,2.6736,6.3079,65,754364,6131420760
4095,7.9495,7.9807,57,166970,3604524637
4096,3.4902,0.2707,61,680514,1631382722
4097,5.5698,2.5028,75,616896,6074708664
4098,8.5584,9.496,59,723026,6820072815
4099,9.9495,1.5337,63,541585,5285315804
4100,0.7268,8.9858,154,712151,3664477558
4101,3.2819,4.6506,28,600948,1277200366
4102,9.1614,9.6054,8,61819,7559610058
4103,5.8829,2.3811,56,705824,8214080607
4104,9.1438,3.6659,60,237929,5587084137
4105,1.9208,4.7815,69,339433,5773992123
4106,3.142,6.2714,64,677022,1052628400
4107,9.2844,6.5745,491,750092,8566992219
4108,3.5597,2.9483,550,498757,3072935776
4109,3.1303,9.6226,64,499809,4494854541
4110,5.5127,0.0331,32,780987,1523574134
4111,0.1226,8.8759,12,284672,4710092616
4112,1.1395,7.605,1,414525,2422629122
4113,6.8764,2.609,89,79938,5032573745
4114,1.2577,8.2096,21,395186,2653324440
4115,4.3017,4.6106,59,462714,7705988950
4116,1.2502,9.5044,67,718989,4453379267
4117,0.6917,5.8514,159,147685,5501024053
4118,1.9878,3.7076,5,54527,1218146875
4119,9.7465,9.6925,74,507035,5542961279
4120,2.854,5.6822,14,372977,8811488721
4121,0.7691,5.1729,37,362553,9785896668
4122,2.3045,9.8209,14,184048,6461022040
4123,3.7263,1.7819,399,314420,9245987573
4124,5.7811,9.3247,56,521722,3464810000
4125,2.8115,2.4356,65,628468,8706876976
4126,6.516,3.5136,6,334056,1041600174
4127,6.2004,8.1002,20,706159,7049682380
4128,6.9833,8.5633,66,28898,1276333563
4129,7.5392,1.5316,65,64884,7713831751
4130,4.8671,6.762,467,177302,9278949021
4131,2.4181,5.1424,176,540181,1636150336
4132,1.5306,4.015,82,637284,1513590529
4133,9.8887,2.187,54,727781,6194607670
4134,4.3506,0.0554,80,633436,5666658440
4135,4.9459,5.1274,77,748736,9770083952
4136,5.2454,4.1769,232,558900,3546100376
4137,3.7294,1.6252,4,117017,8495411367
4138,2.6814,4.2718,102,365813,4425352903
4139,3.9607,7.8041,66,115752,1421120355
4140,6.2974,1.3545,6,170268,3806798530
4141,4.6475,6.4061,5,381863,1935553072
4142,7.6513,5.6533,45,534456,5717104116
4143,3.8587,9.167,60,408262,6333428302
4144,8.0792,6.6906,78,570375,4942738678
4145,7.5536,0.8304,15,52689,5545577054
4146,2.9828,6.6272,74,697077,6450692383
4147,2.214,9.4902,78,478484,5673467208
4148,8.9716,2.6691,12,612041,6760138222
4149,3.4221,6.0538,28,344262,8472005213
4150,8.1395,0.2753,60,371753,7975501172
4151,9.242,8.5167,11,92964,9167174401
4152,7.9158,5.3184,77,556522,3066513530
4153,2.6492,2.6996,70,681875,3881038772
4154,6.351,0.7593,29,526641,2098968743
4155,3.4672,6.6031,24,327453,3957702035
4156,0.4724,7.5613,69,522442,7626837711
4157,3.923,5.0168,63,715709,3425873635
4158,9.6203,3.1317,38,413857,2377546548
4159,0.7703,0.5767,677,506613,2008663555
4160,4.4027,3.2916,5,357727,1287006872
4161,1.0247,3.1841,65,200378,1381672707
4162,3.4685,1.8776,65,143507,4261710594
4163,6.567,8.2936,10,357559,1629532209
4164,7.8751,6.7249,99,637274,4682816328
4165,8.3882,1.9768,72,762853,1958876266
4166,4.9273,9.8793,67,660698,2240017130
4167,6.514,2.4016,81,59999,5075538321
4168,2.2778,4.2195,253,557298,7804578334
4169,5.1055,8.1806,37,387825,5645169445
4170,2.4693,3.2927,65,22492,7094523698
4171,0.2209,1.3439,14,449083,7960992297
4172,8.1099,5.4392,68,230375,7067136564
4173,6.3566,4.7147,14,595939,5868101862
4174,8.6307,5.8148,14,318582,1578190976
4175,9.4756,1.3541,61,293133,3061827572
4176,9.514,1.0139,65,298356,5542549519
4177,4.5637,2.0073,29,614725,5434425937
4178,4.3646,4.4397,164,104147,2843475479
4179,9.9436,3.6215,8,332102,5474281628
4180,0.0275,8.8271,10,689351,1996582174
4181,2.6741,2.8815,894,697384,5698776429
4182,6.0402,1.8732,60,179087,2066240002
4183,7.8929,3.9582,66,670042,1158000755
4184,8.2305,4.5275,464,118047,3620594744
4185,8.6237,0.6678,42,533202,9359095766
4186,7.9403,8.8038,82,577313,5102382753
4187,8.1535,8.1911,69,650492,5923445733
4188,2.8194,3.1192,123,410997,4551760468
4189,6.7312,4.0291,582,690189,8742588167
4190,3.6342,2.8177,65,450389,6663244533
4191,7.7925,5.0935,59,167974,7221278529
4192,5.6669,5.3324,100,756614,6569627704
4193,4.0492,5.8179,165,345338,8911029377
4194,9.1207,7.3375,61,766142,2068294620
4195,7.7066,1.4847,64,205553,9167428960
4196,9.1502,3.2951,48,434061,1425942614
4197,6.3667,5.5915,21,544260,2087966354
4198,8.0982,5.8859,169,195014,5644305451
4199,4.3261,2.0183,1,173637,9360396911
4200,7.5406,8.1708,1,249430,7817523068
4201,2.1241,9.779,61,456867,8867397795
4202,3.0852,7.32,61,375264,9179968563
4203,4.9676,5.3272,2,383755,6669349379
4204,5.1186,3.8802,52,234633,7906989750
4205,0.5532,5.1216,13,491144,1756346981
4206,9.2714,4.8099,309,241077,8116722463
4207,6.4581,5.0523,65,419507,8777591523
4208,8.9364,4.4,170,519220,2870274737
4209,2.2111,2.5478,22,507622,5689129232
4210,9.0098,7.6201,65,637297,8344755658
4211,9.4967,9.947,116,378261,5265085941
4212,1.4739,2.3508,59,750002,4795770188
4213,8.0568,7.61,3,189919,2836230804
4214,2.3126,9.0693,99,651969,7095417106
4215,7.7275,4.8879,73,139193,8660774057
4216,3.296,5.2952,71,10260,7612963972
4217,3.1351,1.4871,33,480786,9741061433
4218,3.24,0.4302,25,697915,4207727523
4219,7.9401,2.4697,66,722117,8981436877
4220,1.442,8.3261,66,406841,2098719630
4221,2.5671,7.3836,58,489714,2151183494
4222,0.9011,1.8542,49,240569,4278657874
4223,4.3263,1.0242,66,553035,9313409901
4224,2.0598,3.3602,71,758920,3774456213
4225,6.6988,6.9673,76,544221,2295744071
4226,8.5465,6.5335,156,180341,3151297280
4227,7.8782,3.5982,44,769094,6680332891
4228,4.8663,4.0883,70,452367,2076947392
4229,6.3949,4.6217,11,344658,6622538002
4230,9.7068,3.1724,82,631657,8498871684
4231,4.8548,8.2972,76,308307,1078136563
4232,4.0126,2.1985,980,684900,7960034876
4233,6.5364,6.0494,85,580829,6667143074
4234,3.9317,8.7205,622,774266,3472593414
4235,3.9936,2.9193,55,347336,2160423723
4236,5.8504,7.04,62,479941,6492087468
4237,4.0421,9.8752,43,778805,3804427028
4238,1.4417,4.4128,157,479627,4840992497
4239,4.0633,1.9547,102,238998,9974628622
4240,3.152,7.2549,32,503157,7451436405
4241,7.0707,3.3691,65,264440,8118998158
4242,6.7262,0.3543,65,785116,1905492047
4243,1.0408,8.7457,64,163080,9484330664
4244,0.4587,3.0194,68,260260,7499702662
4245,3.0762,6.0169,64,137628,5290703762
4246,8.0655,7.15,55,661860,4743999771
4247,4.9105,7.1951,64,375172,7876899671
4248,2.1218,9.2247,8,55198,4475155080
4249,4.8461,6.0917,77,230895,1356357882
4250,9.9854,9.7388,189,338771,6855939939
4251,8.8463,7.6064,10,189378,9563164691
4252,6.4328,6.9177,389,451948,3294055355
4253,8.7569,1.0099,11,511055,6066778746
4254,2.99,4.7139,64,778421,4113733370
4255,6.8093,3.5379,33,733778,7930764560
4256,3.8684,9.6548,38,476232,2502507325
4257,1.5864,6.1335,68,674789,5842982835
4258,9.0574,3.7638,67,525144,9498366616
4259,3.0338,6.5372,101,313364,4123178558
4260,8.1852,9.6766,65,194728,4346742218
4261,9.9544,8.5033,165,13998,4220933937
4262,3.7898,6.823,21,338914,3407976905
4263,6.5142,2.9924,3,410734,3494184952
4264,6.5185,6.4296,61,645611,3223622047
4265,6.947,5.4448,73,151005,2992323567
4266,6.3602,7.1346,65,524180,3750182609
4267,2.5686,9.8566,82,128442,8891147621
4268,2.1618,6.7004,504,477825,5223692762
4269,2.893,6.7148,61,737832,1223890587
4270,8.3087,7.7065,60,581970,3771249203
4271,4.542,6.4849,10,249380,3495539769
4272,7.2572,6.5756,160,406421,6597708825
4273,7.4046,9.4115,15,593073,3264183894
4274,2.433,3.9183,52,153417,2006366124
4275,1.4325,8.8235,29,587501,3356198694
4276,0.7052,8.1829,63,612641,5260217613
4277,2.5477,6.7311,8,195701,7356056229
4278,1.7813,4.2737,51,70040,6944038210
4279,5.4835,2.2554,67,512963,6198187047
4280,4.0526,0.8126,75,711946,7788514663
4281,9.6808,4.3699,63,353960,1046959264
4282,0.7934,7.9632,75,668013,2157838138
4283,5.7163,7.8392,71,655802,1221970569
4284,8.7754,1.4572,55,469632,5602148455
4285,4.4474,5.767,63,572396,6423470040
4286,0.1741,1.8364,30,641461,3103543355
4287,8.8768,6.8376,60,109595,4686516887
4288,3.1143,3.5555,63,457331,7867147425
4289,0.7463,3.9067,57,254179,5065024788
4290,3.4321,1.9597,55,388214,1667933223
4291,5.8999,0.7476,74,29428,9785565841
4292,3.3148,7.4101,70,476182,4374579224
4293,7.3275,1.8123,64,293058,6888529637
4294,5.5138,4.2715,65,523147,3238600486
4295,5.0584,7.5001,162,357320,8150123946
4296,6.0404,3.166,16,225921,8039854853
4297,2.7716,4.3733,63,448688,9640326746
4298,4.4335,7.0282,53,665443,1452186701
4299,4.5374,1.3477,73,519086,1768088162
4300,7.1662,8.8911,67,196844,1923140936
4301,6.5661,8.5123,68,64575,6532882131
4302,6.0843,7.218,28,542004,3316841159
4303,3.4758,6.1915,154,206065,3608159282
4304,4.0059,3.7967,148,343605,4712159694
4305,5.6071,2.7158,5,213127,1735080108
4306,2.8481,4.1285,79,207379,3530307980
4307,8.8963,6.5622,5,204852,5028017624
4308,5.0569,5.9844,89,380480,1298711559
4309,9.1134,5.1605,47,502847,6408607855
4310,6.3667,8.1586,59,102330,4948337850
